,lat,lon,00:00Z 27-Apr-2024,00:00Z 28-Apr-2024,00:00Z 29-Apr-2024,00:00Z 30-Apr-2024,00:00Z 01-May-2024,00:00Z 02-May-2024,00:00Z 03-May-2024,00:00Z 04-May-2024,00:00Z 05-May-2024
9922,10.764145,102.852005,0.0,0.0,0.06,0.0,0.02,0.37,7.18,0.01,12.08
9923,10.764145,102.93514,0.0,0.0,0.29,0.0,0.13,0.96,5.34,0.51,0.74
9924,10.764145,103.01828,0.0,1.58,0.01,0.0,6.48,1.02,3.72,1.38,0.14
9925,10.764145,103.10142,0.13,0.6,0.29,0.0,0.7,0.37,3.04,1.56,0.18
9926,10.764145,103.18455,0.0,1.14,0.0,0.09,0.2,0.57,3.01,2.23,0.17
9927,10.764145,103.267685,0.0,0.67,0.13,0.09,1.28,0.11,2.18,1.76,0.56
9928,10.764145,103.35082,0.42,3.14,0.11,0.46,0.85,0.7,11.04,6.61,0.03
9929,10.764145,103.43396,1.2,2.1,0.21,0.36,1.28,10.63,12.51,13.21,0.53
9930,10.764145,103.5171,0.55,1.04,8.94,0.49,6.72,0.93,1.62,24.2,0.22
9931,10.764145,103.60023,0.0,3.85,1.28,0.07,0.53,0.34,3.13,14.31,1.21
9932,10.764145,103.683365,0.0,9.32,0.04,0.04,0.38,3.91,4.46,10.39,2.06
9933,10.764145,103.7665,0.16,0.75,0.18,1.44,1.38,41.86,17.45,12.02,0.95
9934,10.764145,103.84964,0.35,0.31,4.46,1.15,0.38,86.47,5.27,35.9,0.35
9935,10.764145,103.93278,0.48,6.31,0.13,0.25,1.16,11.91,7.31,63.02,12.45
9936,10.764145,104.01591,9.79,3.32,0.04,0.77,0.15,10.88,0.65,113.98,22.06
9937,10.764145,104.099045,0.08,0.02,0.0,7.59,0.0,17.53,1.01,23.24,1.59
9938,10.764145,104.18218,4.64,0.03,0.0,0.13,3.59,0.48,0.02,1.76,1.1
9939,10.764145,104.26532,2.18,0.0,0.0,0.0,1.39,0.0,0.0,1.55,5.83
9940,10.764145,104.34846,0.16,0.02,0.0,0.0,3.73,0.12,0.62,2.59,2.95
9941,10.764145,104.43159,2.2,0.59,0.0,0.0,0.07,0.0,0.78,7.38,2.64
9942,10.764145,104.514725,16.45,0.03,0.0,0.0,0.99,0.09,1.61,0.13,0.98
9943,10.764145,104.59786,3.54,1.25,0.0,0.0,0.85,0.19,2.21,4.61,5.09
9944,10.764145,104.681,0.2,0.14,0.01,0.0,0.37,0.0,0.77,29.07,1.82
9945,10.764145,104.76414,0.4,5.41,0.0,0.0,0.79,0.0,1.36,9.02,4.18
9946,10.764145,104.847275,0.62,0.1,0.0,0.0,1.54,0.4,0.59,7.28,15.95
9947,10.764145,104.930405,0.36,0.24,0.0,0.0,5.77,0.38,2.23,1.71,11.11
9948,10.764145,105.01354,1.05,3.64,0.0,0.0,0.75,0.26,2.04,4.49,3.86
9949,10.764145,105.09668,1.15,0.13,7.01,0.0,0.34,9.22,3.06,1.32,1.53
9950,10.764145,105.17982,0.04,0.11,5.07,0.0,0.77,11.87,2.5,11.1,7.61
9951,10.764145,105.262955,0.0,0.25,0.14,0.06,5.62,25.45,0.89,21.88,6.35
9952,10.764145,105.346085,0.0,0.08,0.01,0.0,1.44,62.88,0.09,14.01,17.86
9953,10.764145,105.42922,0.01,2.58,0.0,0.0,3.92,74.22,0.03,0.88,12.13
9954,10.764145,105.51236,0.32,0.23,0.0,0.0,11.34,11.8,0.61,4.97,9.66
9955,10.764145,105.5955,0.05,0.03,0.0,0.04,13.03,0.0,0.1,2.86,33.42
9956,10.764145,105.678635,0.01,2.57,0.05,0.0,4.1,7.13,0.72,6.76,23.18
9957,10.764145,105.761765,0.0,8.58,8.19,0.0,4.17,0.0,3.32,0.54,44.14
9958,10.764145,105.8449,0.01,0.0,0.09,0.03,4.27,0.0,0.15,5.38,30.6
9959,10.764145,105.92804,0.16,0.0,0.02,0.34,2.3,6.3,6.53,4.84,75.17
9960,10.845795,96.03485,0.05,0.38,0.16,0.23,0.6,1.49,3.56,4.35,26.57
9961,10.845795,96.11799,0.12,0.0,0.07,0.04,2.24,0.72,0.72,21.68,9.54
9962,10.845795,96.201126,0.04,0.0,0.0,0.06,0.12,0.75,0.69,62.4,30.59
9963,10.845795,96.28426,0.0,0.0,0.04,0.33,0.05,1.61,0.77,47.95,8.43
9964,10.845795,96.36739,0.06,0.0,0.02,0.64,0.0,0.23,3.94,27.35,18.8
9965,10.845795,96.45053,0.0,0.0,1.42,1.01,0.0,1.09,8.37,65.8,30.39
9966,10.845795,96.53367,0.01,0.0,0.02,0.11,0.0,1.37,5.61,33.12,18.68
9967,10.845795,96.616806,0.0,0.03,0.05,0.18,0.03,0.28,6.42,26.95,30.22
9968,10.845795,96.69994,0.0,0.0,1.3,0.81,0.0,4.44,13.19,4.05,31.75
9969,10.845795,96.78308,0.0,0.0,0.03,0.4,0.01,0.54,7.83,0.79,15.06
9970,10.845795,96.86621,0.0,0.0,0.0,0.56,0.11,0.41,1.16,9.4,19.29
9971,10.845795,96.94935,0.35,0.0,0.85,0.02,0.0,0.11,2.58,4.69,79.45
9972,10.845795,97.032486,0.0,0.01,3.08,0.03,0.08,0.7,9.92,6.35,76.0
9973,10.845795,97.11562,0.0,0.0,0.34,0.31,0.21,0.19,0.12,24.1,39.66
9974,10.845795,97.19876,0.0,0.0,7.85,0.0,0.15,0.04,0.05,12.28,21.81
9975,10.845795,97.28189,0.2,1.01,2.18,0.02,0.35,0.13,0.04,1.39,40.3
9976,10.845795,97.36503,0.0,0.01,0.06,1.36,0.09,0.01,0.14,3.88,47.46
9977,10.845795,97.448166,0.0,0.0,0.22,0.24,0.13,0.21,0.26,18.17,6.93
9978,10.845795,97.5313,0.0,0.0,0.47,0.71,0.3,3.76,3.23,11.02,30.16
9979,10.845795,97.61444,0.0,0.0,0.0,1.96,0.14,1.86,57.85,5.97,43.42
9980,10.845795,97.69757,0.0,0.01,0.0,0.15,0.56,4.67,11.33,12.44,20.66
9981,10.845795,97.78071,0.0,0.6,0.0,0.0,1.41,0.24,38.42,40.09,19.07
9982,10.845795,97.863846,0.0,0.6,0.0,0.0,0.51,0.36,13.2,65.37,24.29
9983,10.845795,97.94698,0.0,0.0,0.51,0.05,0.36,0.06,2.02,33.2,10.01
9984,10.845795,98.03012,0.0,0.48,0.39,0.08,1.04,0.09,6.93,16.77,8.12
9985,10.845795,98.11325,0.24,0.13,0.25,0.13,0.29,0.0,6.23,11.7,11.83
9986,10.845795,98.19639,0.07,0.01,0.2,0.13,0.27,0.06,3.58,38.62,13.68
9987,10.845795,98.279526,0.0,1.55,0.0,0.0,2.55,0.31,2.23,22.88,13.29
9988,10.845795,98.36266,0.05,0.39,0.0,0.1,0.23,0.19,0.11,33.32,23.83
9989,10.845795,98.4458,0.07,0.0,0.19,0.01,0.11,0.21,0.84,19.08,7.26
9990,10.845795,98.52893,0.0,0.0,0.09,0.14,0.08,3.48,2.79,33.46,5.16
9991,10.845795,98.612076,0.01,1.66,7.13,0.11,0.01,0.26,7.85,55.54,13.22
9992,10.845795,98.695206,0.17,11.44,0.09,0.05,0.2,0.09,1.12,45.36,20.51
9993,10.845795,98.77834,31.13,16.93,0.22,0.02,0.09,0.05,0.74,11.51,13.8
9994,10.845795,98.86148,43.79,34.76,0.9,0.0,0.46,0.0,0.26,0.98,2.64
9995,10.845795,98.94461,0.74,15.13,2.07,0.0,0.71,0.08,0.02,4.96,0.39
9996,10.845795,99.027756,8.92,0.73,4.88,0.01,0.06,0.13,25.93,0.06,0.28
9997,10.845795,99.110886,0.83,0.01,0.19,0.04,5.36,0.16,75.97,0.08,0.05
9998,10.845795,99.19402,0.54,0.02,4.26,0.33,0.52,11.05,6.25,18.64,0.03
9999,10.845795,99.27716,12.18,0.0,0.51,8.48,0.03,14.06,0.79,24.32,7.05
10000,10.845795,99.36029,4.29,0.13,2.66,0.77,1.12,0.27,0.0,1.01,3.28
10001,10.845795,99.443436,2.13,0.0,0.06,0.01,0.03,0.0,0.0,1.44,8.23
10002,10.845795,99.526566,0.95,0.0,0.0,0.0,0.0,0.0,0.0,4.15,3.85
10003,10.845795,99.6097,0.06,0.11,0.05,0.0,0.0,0.0,0.0,2.33,4.5
10004,10.845795,99.69284,0.01,0.34,0.21,0.0,0.0,0.0,0.0,0.0,0.0
10005,10.845795,99.77597,0.34,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10006,10.845795,99.8591,0.55,0.62,0.0,0.05,0.0,0.0,0.0,0.0,0.0
10007,10.845795,99.942245,0.42,0.3,0.0,0.0,0.0,0.07,0.0,0.0,0.0
10008,10.845795,100.02538,0.02,0.0,0.08,0.0,0.0,0.47,0.02,0.0,0.0
10009,10.845795,100.10852,0.0,0.0,0.5,0.0,0.0,1.16,0.1,0.0,0.0
10010,10.845795,100.19165,0.0,0.0,0.27,0.0,0.0,0.38,0.03,0.0,0.0
10011,10.845795,100.27478,0.41,0.02,0.01,0.0,0.0,0.2,0.06,0.0,0.02
10012,10.845795,100.357925,0.0,0.0,0.26,0.06,0.0,0.22,12.72,0.0,0.01
10013,10.845795,100.44106,0.0,0.0,1.13,0.34,0.0,0.2,8.12,0.38,0.0
10014,10.845795,100.5242,0.13,0.0,5.31,3.9,0.0,0.26,14.56,0.15,0.02
10015,10.845795,100.60733,0.08,0.0,0.27,0.4,0.0,0.56,1.83,0.06,0.15
10016,10.845795,100.69046,0.82,0.0,0.0,0.23,0.09,0.97,3.08,1.04,0.01
10017,10.845795,100.773605,0.03,0.0,0.01,0.2,0.03,0.85,7.05,0.81,0.0
10018,10.845795,100.85674,0.04,0.18,0.0,0.22,0.01,0.16,66.3,5.16,0.0
10019,10.845795,100.93988,0.0,0.0,0.0,0.63,0.08,0.0,1.01,3.35,0.0
10020,10.845795,101.02302,0.0,0.0,0.0,2.11,0.05,0.02,0.27,1.35,0.01
10021,10.845795,101.10615,0.0,0.0,0.09,0.68,1.68,0.02,0.0,0.05,0.0
10022,10.845795,101.189285,0.0,0.0,0.27,0.51,2.08,0.16,0.44,0.17,0.0
10023,10.845795,101.27242,0.0,0.0,0.0,0.85,2.72,0.07,0.06,0.07,0.0
10024,10.845795,101.35556,0.08,0.0,0.0,0.32,1.9,0.48,0.18,0.2,0.0
10025,10.845795,101.4387,0.0,0.0,0.0,0.17,0.57,35.56,0.15,0.3,0.0
10026,10.845795,101.52183,0.0,0.0,0.04,0.01,0.92,2.12,0.0,1.2,0.1
10027,10.845795,101.604965,0.0,0.0,0.24,0.01,0.97,0.08,0.0,0.58,6.09
10028,10.845795,101.6881,0.05,0.05,0.45,0.07,0.16,0.16,0.09,0.15,0.52
10029,10.845795,101.77124,0.0,0.0,0.16,0.0,0.19,1.46,0.0,0.14,2.04
10030,10.845795,101.85438,0.0,0.0,0.35,0.0,0.66,0.2,0.01,0.03,0.09
10031,10.845795,101.93751,0.38,0.0,0.51,0.0,0.59,0.05,0.0,0.0,1.2
10032,10.845795,102.020645,0.0,0.0,0.02,0.05,0.36,0.0,0.3,0.02,10.01
10033,10.845795,102.10378,0.02,0.0,0.19,0.0,0.49,0.11,0.32,0.21,0.26
10034,10.845795,102.18692,0.0,0.0,0.0,0.0,0.24,0.0,0.49,0.76,0.61
10035,10.845795,102.27006,0.01,0.0,0.0,0.04,0.14,0.0,1.98,0.11,0.06
10036,10.845795,102.35319,0.0,0.0,0.03,2.07,0.13,0.01,0.36,6.79,0.16
10037,10.845795,102.436325,0.0,0.0,0.01,5.3,0.07,0.13,0.64,0.52,6.24
10038,10.845795,102.51946,0.0,0.0,0.43,11.01,0.21,0.0,0.08,4.75,0.47
10039,10.845795,102.6026,0.0,0.01,0.35,0.2,0.27,0.03,0.38,0.84,1.71
10040,10.845795,102.68574,0.0,0.53,0.0,0.04,0.68,0.01,1.3,0.62,2.62
10041,10.845795,102.76887,0.0,0.04,0.02,0.04,0.1,0.11,0.25,0.07,1.31
10042,10.845795,102.852005,0.0,0.05,0.0,0.39,0.24,0.49,5.89,1.2,0.36
10043,10.845795,102.93514,0.0,0.05,0.14,0.04,0.0,0.2,7.39,1.72,0.19
10044,10.845795,103.01828,0.22,0.23,0.81,0.14,0.08,14.49,2.03,2.93,0.44
10045,10.845795,103.10142,0.33,1.8,0.37,0.0,0.6,0.51,3.91,1.57,0.02
10046,10.845795,103.18455,0.0,1.02,0.02,0.0,1.52,8.6,2.43,1.1,5.52
10047,10.845795,103.267685,0.0,0.74,0.01,0.11,0.26,0.42,3.47,2.32,5.49
10048,10.845795,103.35082,0.04,0.66,0.07,0.43,0.36,2.99,3.94,3.1,1.11
10049,10.845795,103.43396,0.18,12.24,0.15,0.44,1.37,0.58,7.62,7.49,0.37
10050,10.845795,103.5171,1.3,10.93,0.18,0.11,1.65,0.01,10.29,11.03,0.34
10051,10.845795,103.60023,0.77,1.74,0.05,0.0,1.15,1.05,5.6,11.34,1.51
10052,10.845795,103.683365,0.0,0.29,0.21,0.04,1.0,0.44,5.29,7.48,4.42
10053,10.845795,103.7665,0.0,0.87,11.26,0.01,11.85,2.89,2.96,13.1,1.79
10054,10.845795,103.84964,0.16,2.98,1.33,0.53,1.07,31.43,8.9,27.83,2.64
10055,10.845795,103.93278,8.91,30.39,6.97,0.3,0.76,10.96,11.71,9.29,1.14
10056,10.845795,104.01591,28.07,21.15,8.21,4.98,2.46,16.02,2.62,7.32,13.58
10057,10.845795,104.099045,0.74,1.79,0.06,4.32,0.0,16.11,11.8,28.93,3.58
10058,10.845795,104.18218,0.05,0.0,0.0,0.02,3.13,12.0,0.17,40.61,28.99
10059,10.845795,104.26532,0.25,0.0,0.0,0.0,10.3,0.1,0.2,6.53,4.15
10060,10.845795,104.34846,0.03,0.0,0.0,0.0,30.3,0.0,0.0,2.32,2.62
10061,10.845795,104.43159,2.98,0.01,0.0,0.0,1.09,0.01,1.72,9.99,2.96
10062,10.845795,104.514725,29.41,0.01,0.0,0.0,0.58,0.17,1.14,0.01,0.01
10063,10.845795,104.59786,2.16,1.45,0.0,0.0,0.02,1.0,1.1,5.1,6.94
10064,10.845795,104.681,0.2,4.3,0.0,0.0,0.56,0.2,12.39,8.81,0.14
10065,10.845795,104.76414,0.52,8.95,0.0,0.0,2.07,0.24,20.66,31.18,5.87
10066,10.845795,104.847275,1.04,0.02,0.0,0.0,0.24,0.0,2.12,12.27,10.84
10067,10.845795,104.930405,0.5,0.02,0.0,0.0,7.45,0.0,1.68,9.31,10.09
10068,10.845795,105.01354,0.81,0.68,0.01,0.0,0.53,8.25,3.1,0.26,21.77
10069,10.845795,105.09668,2.54,0.05,0.54,0.0,1.32,8.95,3.13,1.81,10.71
10070,10.845795,105.17982,0.09,0.04,5.73,0.0,0.27,15.63,5.19,1.43,5.9
10071,10.845795,105.262955,0.0,1.32,0.32,0.03,5.36,43.03,0.59,12.07,6.29
10072,10.845795,105.346085,0.0,0.68,0.0,0.0,6.45,24.66,0.0,4.18,18.46
10073,10.845795,105.42922,0.0,17.08,0.0,0.0,0.21,33.89,0.0,2.32,12.06
10074,10.845795,105.51236,0.18,7.1,0.0,0.0,10.62,0.89,0.09,2.18,22.63
10075,10.845795,105.5955,0.12,12.62,0.0,0.0,39.37,0.02,3.97,1.02,10.45
10076,10.845795,105.678635,0.06,12.53,0.01,0.11,5.87,0.09,3.06,1.11,27.67
10077,10.845795,105.761765,0.0,4.25,0.79,0.1,12.64,0.12,0.81,12.62,29.37
10078,10.845795,105.8449,0.0,0.0,4.73,1.42,22.93,0.22,0.56,2.95,58.03
10079,10.845795,105.92804,0.21,0.0,0.03,9.44,5.46,0.77,0.33,0.59,45.58
10080,10.927437,96.03485,0.01,0.3,0.48,0.55,0.14,0.22,6.98,13.15,12.5
10081,10.927437,96.11799,0.26,0.14,0.01,0.36,0.05,2.02,1.66,51.25,22.05
10082,10.927437,96.201126,0.01,0.25,0.45,0.35,0.15,1.94,2.46,54.81,32.17
10083,10.927437,96.28426,0.0,0.0,0.08,0.56,0.18,5.44,4.57,48.95,12.47
10084,10.927437,96.36739,0.0,0.0,0.0,0.31,0.0,0.57,18.03,66.6,6.99
10085,10.927437,96.45053,0.0,0.0,0.01,0.1,0.11,0.57,36.87,58.29,26.55
10086,10.927437,96.53367,0.12,0.0,0.0,0.11,0.04,1.44,20.18,51.8,42.37
10087,10.927437,96.616806,0.03,0.0,0.05,0.3,0.0,2.83,7.43,14.16,16.05
10088,10.927437,96.69994,0.39,0.02,2.22,0.57,0.52,6.02,4.12,3.02,15.07
10089,10.927437,96.78308,0.0,0.0,0.29,1.54,0.01,0.43,3.92,3.06,16.03
10090,10.927437,96.86621,0.01,0.16,0.0,0.39,0.0,0.02,20.5,3.27,44.31
10091,10.927437,96.94935,0.0,0.0,1.18,0.05,0.01,0.26,10.95,3.03,90.1
10092,10.927437,97.032486,0.01,0.0,1.34,0.0,0.27,0.19,6.22,10.77,63.4
10093,10.927437,97.11562,0.0,0.0,0.38,0.0,3.64,0.1,0.05,16.48,20.44
10094,10.927437,97.19876,0.0,0.0,0.57,0.4,0.26,0.01,0.01,7.78,15.36
10095,10.927437,97.28189,0.0,0.06,0.92,0.52,0.33,0.04,1.05,6.11,45.01
10096,10.927437,97.36503,0.0,0.0,0.35,1.06,0.06,0.03,1.89,16.61,35.56
10097,10.927437,97.448166,0.0,0.0,1.34,2.4,0.01,1.3,3.42,13.57,29.36
10098,10.927437,97.5313,0.0,0.0,0.0,2.52,0.3,1.32,2.42,12.86,16.89
10099,10.927437,97.61444,0.0,0.01,0.0,0.23,0.26,0.06,40.38,8.83,47.18
10100,10.927437,97.69757,0.0,1.1,0.0,0.06,0.15,0.28,10.58,43.72,20.81
10101,10.927437,97.78071,0.0,0.02,0.0,0.0,0.66,0.85,39.38,30.79,32.93
10102,10.927437,97.863846,0.0,2.11,0.0,0.0,2.2,0.67,2.31,14.25,32.12
10103,10.927437,97.94698,0.0,0.08,0.18,0.11,4.47,0.03,6.8,9.78,5.94
10104,10.927437,98.03012,0.0,0.74,0.0,0.09,3.7,0.2,6.75,14.15,16.61
10105,10.927437,98.11325,0.0,5.54,0.83,14.05,0.74,0.03,3.23,15.27,4.68
10106,10.927437,98.19639,0.02,0.64,0.8,1.69,1.01,0.86,1.48,41.83,6.49
10107,10.927437,98.279526,0.0,0.01,0.0,0.06,0.33,2.4,4.08,30.41,12.17
10108,10.927437,98.36266,0.07,0.56,0.0,0.0,0.07,1.1,12.85,21.61,14.36
10109,10.927437,98.4458,0.0,1.0,0.05,0.0,0.16,2.81,52.07,34.28,4.99
10110,10.927437,98.52893,0.0,0.0,0.12,0.23,0.03,0.62,64.33,67.17,25.62
10111,10.927437,98.612076,0.0,0.01,0.55,1.98,0.0,1.59,4.51,53.18,37.54
10112,10.927437,98.695206,0.0,0.71,0.15,0.19,0.08,2.54,5.61,16.35,57.62
10113,10.927437,98.77834,0.98,34.26,0.95,0.01,0.18,0.11,1.3,13.53,16.71
10114,10.927437,98.86148,11.1,7.44,1.59,0.0,0.05,0.01,1.07,0.94,3.52
10115,10.927437,98.94461,1.18,0.73,6.57,0.01,0.17,0.0,0.06,0.62,1.03
10116,10.927437,99.027756,0.46,11.53,4.82,0.03,0.13,0.08,7.58,0.21,0.87
10117,10.927437,99.110886,7.05,0.05,0.35,0.26,13.42,0.76,28.63,0.02,0.22
10118,10.927437,99.19402,0.42,0.09,0.4,0.17,0.32,0.89,4.24,2.96,0.01
10119,10.927437,99.27716,1.43,0.15,14.42,0.27,0.0,0.22,1.31,1.46,0.0
10120,10.927437,99.36029,9.6,4.08,0.65,0.01,0.03,0.01,0.12,0.86,0.0
10121,10.927437,99.443436,1.69,0.13,0.0,0.0,0.0,0.02,0.0,2.93,5.26
10122,10.927437,99.526566,0.11,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.25
10123,10.927437,99.6097,0.03,0.51,0.01,0.0,0.0,0.0,0.0,4.39,0.0
10124,10.927437,99.69284,0.0,0.8,0.0,0.0,0.0,0.0,0.08,0.0,0.0
10125,10.927437,99.77597,0.21,0.34,0.0,0.0,0.0,0.0,0.0,0.0,1.77
10126,10.927437,99.8591,0.08,1.61,0.0,0.0,0.0,0.0,0.0,0.11,2.33
10127,10.927437,99.942245,0.24,1.7,0.0,0.18,0.0,0.19,0.0,0.11,0.0
10128,10.927437,100.02538,0.01,0.13,0.0,0.01,0.0,1.43,0.0,0.0,0.0
10129,10.927437,100.10852,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0
10130,10.927437,100.19165,0.03,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0
10131,10.927437,100.27478,0.1,0.0,0.0,0.0,0.0,0.89,0.02,0.0,0.0
10132,10.927437,100.357925,0.0,0.0,0.0,0.0,0.0,1.42,0.27,0.0,0.0
10133,10.927437,100.44106,0.0,0.07,0.01,0.13,0.0,0.59,1.01,0.0,0.0
10134,10.927437,100.5242,0.0,0.0,0.07,0.46,0.0,0.35,9.04,0.15,0.0
10135,10.927437,100.60733,0.08,0.0,0.51,0.52,0.0,0.6,1.08,0.24,0.0
10136,10.927437,100.69046,0.19,0.0,0.21,0.4,0.0,0.56,1.36,3.6,0.0
10137,10.927437,100.773605,0.05,0.0,0.03,0.23,0.0,0.52,12.29,3.33,0.0
10138,10.927437,100.85674,0.0,0.0,0.0,0.31,0.14,0.51,7.69,10.59,0.0
10139,10.927437,100.93988,0.1,0.0,0.01,0.53,0.05,0.25,19.68,9.57,0.16
10140,10.927437,101.02302,0.0,0.0,0.07,0.62,0.0,0.0,0.46,10.65,0.01
10141,10.927437,101.10615,0.0,0.0,0.43,0.88,0.04,0.0,0.18,0.27,0.0
10142,10.927437,101.189285,0.0,0.0,0.0,0.51,0.1,0.0,0.5,0.08,0.0
10143,10.927437,101.27242,0.0,0.0,0.0,0.33,0.22,0.12,0.96,0.11,0.0
10144,10.927437,101.35556,0.0,0.0,0.1,0.25,0.59,7.86,0.31,0.28,0.18
10145,10.927437,101.4387,0.02,0.0,0.03,0.01,1.05,1.15,0.13,7.62,0.4
10146,10.927437,101.52183,0.0,0.0,0.58,0.0,1.16,7.16,0.18,6.45,0.14
10147,10.927437,101.604965,0.1,0.0,0.0,0.0,0.19,0.17,0.01,0.89,0.0
10148,10.927437,101.6881,0.24,0.29,0.0,0.0,0.91,1.19,0.0,0.26,0.06
10149,10.927437,101.77124,0.01,0.01,0.03,0.0,1.14,13.74,0.0,0.04,0.01
10150,10.927437,101.85438,0.03,0.0,0.38,0.0,3.18,1.41,0.01,0.11,0.02
10151,10.927437,101.93751,0.02,0.0,0.51,0.0,1.91,0.1,0.19,0.22,0.09
10152,10.927437,102.020645,0.0,0.0,0.02,0.0,2.21,0.02,0.07,0.06,5.66
10153,10.927437,102.10378,0.0,0.0,0.25,0.0,0.33,0.0,4.22,0.39,2.89
10154,10.927437,102.18692,0.0,0.0,0.0,0.0,0.19,0.15,0.24,0.06,3.01
10155,10.927437,102.27006,0.0,0.0,0.22,0.31,0.21,0.23,0.22,0.03,2.6
10156,10.927437,102.35319,0.0,0.04,0.02,0.06,0.64,0.04,17.68,12.01,0.14
10157,10.927437,102.436325,0.0,0.0,0.0,0.17,0.76,2.81,25.95,11.86,1.35
10158,10.927437,102.51946,0.0,0.01,0.0,0.17,0.27,0.03,1.06,0.51,2.75
10159,10.927437,102.6026,0.0,0.15,0.02,0.01,0.25,0.0,0.12,5.49,1.91
10160,10.927437,102.68574,0.0,1.2,0.02,2.82,0.56,0.01,2.36,0.84,1.91
10161,10.927437,102.76887,0.08,0.01,0.0,0.64,0.6,6.15,0.44,0.33,0.79
10162,10.927437,102.852005,0.07,0.01,0.0,3.24,0.03,0.27,2.02,1.31,0.58
10163,10.927437,102.93514,0.0,0.0,0.0,0.45,0.0,0.03,2.58,5.93,0.56
10164,10.927437,103.01828,0.0,0.3,0.06,0.01,0.23,0.82,3.82,6.44,0.33
10165,10.927437,103.10142,0.22,0.34,8.43,0.11,1.98,0.07,5.36,0.45,0.47
10166,10.927437,103.18455,0.0,0.01,0.12,0.04,0.08,7.25,3.95,0.93,0.25
10167,10.927437,103.267685,0.39,0.08,0.05,0.8,0.08,5.62,21.13,5.55,3.28
10168,10.927437,103.35082,0.0,0.01,4.52,0.07,0.32,6.58,6.12,11.74,0.58
10169,10.927437,103.43396,0.11,2.83,0.39,0.01,1.99,13.2,10.45,14.19,0.04
10170,10.927437,103.5171,0.23,7.15,0.09,0.11,32.14,1.01,14.63,11.39,0.67
10171,10.927437,103.60023,0.29,3.09,0.31,0.0,2.39,0.83,20.02,9.92,8.81
10172,10.927437,103.683365,0.42,2.12,0.0,0.63,0.77,0.62,11.05,11.02,27.24
10173,10.927437,103.7665,0.44,0.85,0.49,0.01,0.46,7.84,2.02,6.01,11.42
10174,10.927437,103.84964,0.1,0.2,0.57,0.03,2.65,7.95,1.42,4.16,3.2
10175,10.927437,103.93278,5.64,2.52,7.54,0.0,0.87,1.89,12.91,6.54,1.2
10176,10.927437,104.01591,7.19,1.89,5.87,0.07,9.18,47.81,16.61,2.94,0.26
10177,10.927437,104.099045,0.2,0.02,0.01,0.01,3.34,28.19,8.99,14.54,4.22
10178,10.927437,104.18218,0.0,0.27,0.0,0.0,0.0,1.04,0.21,24.64,0.25
10179,10.927437,104.26532,0.02,0.0,0.0,0.0,0.09,0.01,0.0,4.51,3.05
10180,10.927437,104.34846,4.42,0.0,0.0,0.0,1.31,0.0,0.0,5.07,1.76
10181,10.927437,104.43159,1.35,0.0,0.0,0.0,0.06,0.0,0.0,5.54,7.17
10182,10.927437,104.514725,4.09,0.01,0.0,0.0,0.0,0.0,0.27,0.0,17.0
10183,10.927437,104.59786,0.99,0.55,0.0,0.0,0.0,0.33,13.34,6.97,1.96
10184,10.927437,104.681,0.31,0.42,0.0,0.0,0.03,0.47,12.48,5.72,0.59
10185,10.927437,104.76414,2.14,0.2,0.0,0.0,0.0,2.96,20.68,1.93,1.01
10186,10.927437,104.847275,10.02,0.0,0.0,0.0,0.0,5.15,0.67,3.69,3.13
10187,10.927437,104.930405,3.87,0.0,0.0,0.0,0.42,10.52,1.56,33.41,5.63
10188,10.927437,105.01354,0.89,0.68,0.0,0.0,2.11,6.59,4.49,6.76,45.58
10189,10.927437,105.09668,5.68,0.09,2.52,0.0,1.77,10.05,1.31,0.01,25.92
10190,10.927437,105.17982,0.14,2.59,0.28,0.03,11.84,4.27,1.88,0.23,9.26
10191,10.927437,105.262955,0.0,5.28,0.11,9.35,3.42,11.28,5.32,0.19,12.31
10192,10.927437,105.346085,0.0,7.14,0.0,0.24,14.29,2.9,1.43,1.84,18.99
10193,10.927437,105.42922,0.0,13.37,0.0,0.0,3.35,9.72,1.48,3.02,11.3
10194,10.927437,105.51236,0.04,5.21,0.0,0.0,6.78,5.95,8.32,0.41,12.37
10195,10.927437,105.5955,0.11,0.51,0.0,0.0,7.93,1.58,4.23,0.53,35.11
10196,10.927437,105.678635,0.15,0.38,0.0,0.01,26.88,1.67,1.75,3.03,15.35
10197,10.927437,105.761765,0.11,0.27,0.01,4.48,1.66,1.87,0.38,3.46,27.01
10198,10.927437,105.8449,0.0,0.0,0.08,0.03,16.03,1.19,12.39,3.5,49.94
10199,10.927437,105.92804,0.27,0.0,0.08,0.19,6.84,1.11,2.18,0.02,38.47
10200,11.009056,96.03485,0.44,0.22,0.54,1.07,0.07,1.35,3.13,33.63,30.2
10201,11.009056,96.11799,2.62,6.73,0.01,0.56,0.0,3.59,0.49,56.98,15.81
10202,11.009056,96.201126,0.04,0.03,0.47,0.24,0.1,1.3,0.14,47.38,20.4
10203,11.009056,96.28426,0.0,0.31,0.0,0.04,0.0,1.83,5.78,31.93,7.26
10204,11.009056,96.36739,0.0,0.0,0.0,0.03,0.02,0.57,18.03,23.86,14.62
