,lat,lon,00:00Z 04-Apr-2024,00:00Z 05-Apr-2024,00:00Z 06-Apr-2024,00:00Z 07-Apr-2024,00:00Z 08-Apr-2024,00:00Z 09-Apr-2024,00:00Z 10-Apr-2024,00:00Z 11-Apr-2024
11124,11.579735,103.01828,0.03,0.0,0.96,1.35,2.93,0.65,31.75,14.36
11125,11.579735,103.10142,0.0,0.0,3.62,1.4,4.25,2.12,33.48,11.1
11126,11.579735,103.18455,2.04,0.0,3.29,10.1,0.28,7.43,44.96,3.3
11127,11.579735,103.267685,0.55,0.0,4.34,12.19,5.84,4.51,25.71,0.23
11128,11.579735,103.35082,0.07,2.05,0.94,8.43,4.67,0.24,21.22,0.01
11129,11.579735,103.43396,0.12,0.12,1.85,0.69,15.67,0.46,0.79,0.14
11130,11.579735,103.5171,0.08,3.71,1.17,0.11,14.66,17.82,1.29,2.41
11131,11.579735,103.60023,0.05,0.2,0.25,0.23,32.65,42.16,0.14,0.15
11132,11.579735,103.683365,0.0,8.26,0.02,0.06,2.6,46.59,3.14,0.0
11133,11.579735,103.7665,0.0,16.8,0.04,3.89,0.08,14.43,0.0,0.01
11134,11.579735,103.84964,0.04,4.85,0.0,1.55,0.05,0.08,0.0,0.07
11135,11.579735,103.93278,0.11,0.43,0.0,18.44,0.0,0.0,5.16,0.0
11136,11.579735,104.01591,0.0,0.01,0.0,1.96,1.85,4.61,1.6,0.0
11137,11.579735,104.099045,0.21,0.0,0.0,0.0,0.95,0.0,3.26,0.0
11138,11.579735,104.18218,15.38,2.28,0.0,0.0,3.54,0.0,3.53,0.35
11139,11.579735,104.26532,2.25,0.03,0.0,0.0,2.71,0.01,0.29,0.03
11140,11.579735,104.34846,0.0,5.83,0.0,0.0,0.0,0.0,0.09,0.0
11141,11.579735,104.43159,0.0,0.08,0.0,0.0,0.0,0.0,0.04,0.68
11142,11.579735,104.514725,0.0,3.94,0.0,0.0,6.38,0.0,0.02,0.0
11143,11.579735,104.59786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11144,11.579735,104.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11145,11.579735,104.76414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
11146,11.579735,104.847275,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
11147,11.579735,104.930405,0.12,1.15,0.03,0.0,0.0,0.11,0.0,0.22
11148,11.579735,105.01354,1.99,0.24,0.0,0.0,0.04,2.24,0.0,0.21
11149,11.579735,105.09668,3.8,0.13,0.0,0.0,0.23,0.0,0.0,0.0
11150,11.579735,105.17982,0.04,0.25,0.0,0.0,0.0,0.0,0.0,0.0
11151,11.579735,105.262955,3.06,0.28,0.0,0.0,0.0,1.06,0.0,0.03
11152,11.579735,105.346085,2.92,2.24,0.0,0.0,0.09,0.0,0.0,0.0
11153,11.579735,105.42922,3.85,0.0,0.0,0.02,0.02,0.0,0.0,0.0
11154,11.579735,105.51236,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11155,11.579735,105.5955,0.87,0.0,0.0,0.0,0.01,0.0,0.0,0.0
11156,11.579735,105.678635,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11157,11.579735,105.761765,2.45,0.0,0.0,0.0,0.0,0.0,0.01,0.0
11158,11.579735,105.8449,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11159,11.579735,105.92804,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0
11160,11.661171,96.03485,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.04
11161,11.661171,96.11799,0.0,0.0,0.08,0.22,0.0,0.0,0.0,0.0
11162,11.661171,96.201126,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05
11163,11.661171,96.28426,0.14,0.0,0.09,0.0,0.31,0.0,0.14,0.0
11164,11.661171,96.36739,0.0,0.0,0.01,0.0,0.01,0.0,0.25,0.0
11165,11.661171,96.45053,0.06,0.01,1.16,0.05,0.14,0.0,0.0,0.0
11166,11.661171,96.53367,0.01,0.01,0.01,0.11,0.11,0.0,0.13,0.0
11167,11.661171,96.616806,0.08,0.0,0.0,0.0,0.29,0.0,0.01,0.0
11168,11.661171,96.69994,0.0,0.01,0.0,0.08,0.0,0.0,0.0,0.0
11169,11.661171,96.78308,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
11170,11.661171,96.86621,0.1,0.04,0.0,0.09,0.0,0.14,0.0,0.0
11171,11.661171,96.94935,0.02,0.01,0.0,0.11,1.66,4.4,0.0,0.0
11172,11.661171,97.032486,0.02,0.18,0.0,0.0,0.39,0.38,0.0,0.0
11173,11.661171,97.11562,0.02,0.03,0.08,0.01,0.03,0.0,0.0,0.01
11174,11.661171,97.19876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
11175,11.661171,97.28189,0.09,0.11,0.0,0.0,0.0,0.0,0.0,0.86
11176,11.661171,97.36503,0.17,0.0,0.01,0.0,0.0,0.0,0.0,0.0
11177,11.661171,97.448166,0.0,0.14,0.0,0.0,0.01,0.0,0.0,0.01
11178,11.661171,97.5313,0.07,0.05,0.0,0.0,0.0,0.0,0.1,0.41
11179,11.661171,97.61444,1.29,1.17,0.0,0.0,0.02,0.19,0.0,0.02
11180,11.661171,97.69757,0.05,0.05,0.0,0.0,0.0,0.0,0.01,0.38
11181,11.661171,97.78071,0.11,0.09,0.0,0.0,0.0,0.0,0.0,0.15
11182,11.661171,97.863846,3.21,0.67,0.0,0.0,0.0,0.0,0.05,1.92
11183,11.661171,97.94698,1.44,0.37,0.0,0.0,0.0,0.0,0.69,0.21
11184,11.661171,98.03012,0.0,0.0,1.05,0.0,0.0,0.0,1.01,0.21
11185,11.661171,98.11325,0.03,0.02,0.0,0.0,0.01,0.0,0.04,0.76
11186,11.661171,98.19639,0.23,0.33,0.05,0.12,0.61,0.0,0.64,0.15
11187,11.661171,98.279526,0.0,0.0,0.0,0.11,3.96,0.0,1.1,0.47
11188,11.661171,98.36266,0.0,0.38,0.0,0.0,0.11,0.0,0.01,7.55
11189,11.661171,98.4458,0.0,0.14,0.01,0.04,0.03,0.0,0.11,34.46
11190,11.661171,98.52893,0.01,4.78,2.38,1.08,8.36,0.0,12.05,31.8
11191,11.661171,98.612076,0.33,0.15,0.08,0.27,0.03,0.3,48.65,59.13
11192,11.661171,98.695206,0.03,0.25,0.06,0.0,0.03,0.11,42.15,69.98
11193,11.661171,98.77834,6.68,0.01,0.02,0.0,0.1,0.58,41.45,31.35
11194,11.661171,98.86148,0.01,0.02,0.0,0.01,0.0,3.48,3.43,12.59
11195,11.661171,98.94461,0.03,0.01,0.0,5.28,2.64,0.48,0.16,13.33
11196,11.661171,99.027756,0.0,0.02,0.0,4.88,0.0,3.48,0.01,24.59
11197,11.661171,99.110886,0.0,0.06,0.31,15.59,0.09,2.68,0.03,12.71
11198,11.661171,99.19402,0.0,0.32,2.51,6.52,0.81,0.16,0.03,10.7
11199,11.661171,99.27716,0.2,3.46,0.16,7.43,0.42,0.28,0.0,0.23
11200,11.661171,99.36029,1.54,0.39,0.01,2.71,0.1,0.03,0.0,0.03
11201,11.661171,99.443436,7.33,0.1,2.65,0.08,0.19,0.02,0.0,0.1
11202,11.661171,99.526566,1.19,0.02,0.0,2.8,0.06,0.0,0.0,0.06
11203,11.661171,99.6097,1.62,0.1,0.05,0.0,0.0,0.06,0.0,0.0
11204,11.661171,99.69284,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11205,11.661171,99.77597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11206,11.661171,99.8591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11207,11.661171,99.942245,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.08
11208,11.661171,100.02538,1.28,0.58,0.0,0.0,0.0,0.0,0.21,0.67
11209,11.661171,100.10852,0.47,0.11,0.0,0.03,0.0,0.0,0.13,0.03
11210,11.661171,100.19165,0.18,0.0,0.06,0.02,0.0,0.0,0.25,0.05
11211,11.661171,100.27478,0.08,0.04,0.41,0.02,0.0,0.0,0.19,0.05
11212,11.661171,100.357925,0.58,0.06,0.01,0.12,0.0,0.0,0.14,4.95
11213,11.661171,100.44106,0.05,0.0,2.58,0.0,0.0,0.0,0.15,0.51
11214,11.661171,100.5242,0.34,0.24,0.06,0.0,0.0,0.0,0.04,2.51
11215,11.661171,100.60733,0.07,0.01,0.0,0.13,0.0,0.0,0.29,1.71
11216,11.661171,100.69046,0.0,0.0,0.46,5.18,0.0,0.0,0.0,6.68
11217,11.661171,100.773605,0.0,0.11,0.03,0.19,0.0,0.0,0.13,10.76
11218,11.661171,100.85674,0.0,0.0,0.0,0.0,0.02,0.0,0.07,13.56
11219,11.661171,100.93988,0.0,0.0,0.09,0.0,0.0,0.0,0.24,5.83
11220,11.661171,101.02302,0.0,0.16,0.03,0.02,0.18,0.0,6.58,6.58
11221,11.661171,101.10615,0.0,0.01,0.0,0.33,0.0,0.0,1.59,0.5
11222,11.661171,101.189285,0.01,0.01,0.0,0.03,0.47,0.07,0.86,7.44
11223,11.661171,101.27242,0.02,0.0,0.0,0.0,0.01,0.0,1.07,3.39
11224,11.661171,101.35556,0.0,0.14,0.0,0.0,0.0,0.0,2.47,8.43
11225,11.661171,101.4387,0.22,0.0,0.0,0.0,0.0,0.0,0.02,15.23
11226,11.661171,101.52183,0.5,0.0,0.0,0.03,0.07,0.0,0.0,5.44
11227,11.661171,101.604965,1.71,0.0,0.0,0.0,0.01,0.0,0.02,5.16
11228,11.661171,101.6881,0.03,0.0,0.0,0.0,0.01,0.0,0.0,4.43
11229,11.661171,101.77124,0.0,0.28,0.0,0.0,0.15,0.0,3.92,7.36
11230,11.661171,101.85438,0.27,0.54,0.09,0.09,0.21,0.0,0.0,8.61
11231,11.661171,101.93751,6.51,0.0,0.0,0.0,0.0,0.01,0.35,4.83
11232,11.661171,102.020645,0.34,0.01,0.07,0.35,0.03,0.67,5.21,8.69
11233,11.661171,102.10378,0.0,0.3,0.0,0.4,0.06,0.49,26.4,4.83
11234,11.661171,102.18692,0.0,0.01,0.03,1.53,0.56,5.73,10.14,9.91
11235,11.661171,102.27006,0.07,0.19,0.01,0.28,2.72,0.16,0.91,21.16
11236,11.661171,102.35319,0.01,0.1,0.23,0.01,0.08,0.03,10.45,15.05
11237,11.661171,102.436325,0.17,0.08,0.0,0.28,0.06,0.0,15.63,0.87
11238,11.661171,102.51946,0.09,0.1,0.36,4.41,0.0,0.51,38.49,4.49
11239,11.661171,102.6026,0.02,0.0,0.6,8.58,0.01,0.0,30.11,0.82
11240,11.661171,102.68574,0.04,0.0,0.0,0.84,0.01,0.71,13.61,1.56
11241,11.661171,102.76887,0.0,0.0,0.09,1.15,1.71,1.82,16.92,0.9
11242,11.661171,102.852005,0.15,0.0,3.73,0.09,1.27,2.22,11.28,5.47
11243,11.661171,102.93514,0.03,0.17,0.39,0.14,5.67,5.14,14.35,4.86
11244,11.661171,103.01828,0.07,0.0,1.16,0.48,4.29,2.36,13.22,4.45
11245,11.661171,103.10142,0.54,0.0,11.4,3.39,7.19,15.49,5.81,5.27
11246,11.661171,103.18455,0.09,0.0,24.94,22.17,7.08,33.96,10.03,2.93
11247,11.661171,103.267685,0.0,0.02,46.02,44.82,3.46,7.41,24.89,1.3
11248,11.661171,103.35082,0.01,7.32,41.59,12.5,2.55,1.12,10.55,1.12
11249,11.661171,103.43396,0.0,0.76,23.15,1.45,5.32,0.08,15.94,4.62
11250,11.661171,103.5171,0.0,0.17,4.23,0.42,3.0,0.03,2.9,6.56
11251,11.661171,103.60023,0.17,1.68,0.72,0.24,8.23,2.33,0.27,0.58
11252,11.661171,103.683365,0.0,18.21,0.12,4.83,7.6,4.39,5.75,0.02
11253,11.661171,103.7665,0.0,6.62,0.0,3.61,1.03,0.25,0.05,0.0
11254,11.661171,103.84964,0.0,0.55,0.0,2.73,0.0,2.26,0.0,0.0
11255,11.661171,103.93278,0.0,0.12,0.0,9.51,0.0,0.0,2.66,0.07
11256,11.661171,104.01591,0.0,4.4,0.01,1.17,0.18,3.64,0.0,0.67
11257,11.661171,104.099045,0.01,0.12,0.0,0.01,0.06,0.0,0.02,0.0
11258,11.661171,104.18218,0.28,0.0,0.0,0.0,0.0,0.0,0.48,0.96
11259,11.661171,104.26532,0.01,0.0,0.0,0.0,0.0,0.0,1.07,0.0
11260,11.661171,104.34846,0.0,0.0,0.0,0.0,3.46,0.0,0.02,0.55
11261,11.661171,104.43159,0.0,0.0,0.0,0.0,3.3,0.0,0.05,0.81
11262,11.661171,104.514725,0.0,0.03,0.0,0.0,0.0,0.01,0.01,0.0
11263,11.661171,104.59786,0.0,4.22,0.0,0.0,0.0,0.0,0.0,0.0
11264,11.661171,104.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11265,11.661171,104.76414,0.0,0.01,0.0,0.0,0.0,0.01,0.0,1.74
11266,11.661171,104.847275,0.0,0.18,0.0,0.0,0.0,4.53,0.0,0.0
11267,11.661171,104.930405,2.72,0.0,0.02,0.0,0.0,0.18,0.0,0.0
11268,11.661171,105.01354,0.65,0.0,0.0,0.0,0.01,0.07,0.0,0.0
11269,11.661171,105.09668,0.03,0.01,0.0,0.0,0.1,1.99,0.0,0.0
11270,11.661171,105.17982,2.67,0.29,0.0,0.0,0.1,3.31,0.0,0.0
11271,11.661171,105.262955,4.2,0.72,0.0,0.0,0.02,0.0,0.0,0.06
11272,11.661171,105.346085,0.0,0.11,0.0,0.0,0.02,0.0,0.0,0.06
11273,11.661171,105.42922,3.63,0.01,0.0,0.0,0.0,0.0,0.0,0.0
11274,11.661171,105.51236,3.21,0.0,0.0,0.01,0.0,0.0,0.0,0.0
11275,11.661171,105.5955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11276,11.661171,105.678635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11277,11.661171,105.761765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11278,11.661171,105.8449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11279,11.661171,105.92804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58
11280,11.742577,96.03485,0.05,0.02,0.14,0.0,0.0,0.0,0.0,0.01
11281,11.742577,96.11799,1.07,0.0,0.69,0.0,0.0,0.0,0.0,0.0
11282,11.742577,96.201126,0.31,0.0,0.03,0.01,0.0,0.17,0.0,0.0
11283,11.742577,96.28426,0.01,0.0,0.0,0.11,0.01,0.0,0.16,0.0
11284,11.742577,96.36739,0.0,0.17,0.0,0.0,0.2,0.0,0.03,0.0
11285,11.742577,96.45053,0.12,1.51,0.06,0.0,0.06,0.0,0.0,0.0
11286,11.742577,96.53367,0.12,0.02,0.11,0.03,0.1,0.0,0.01,0.0
11287,11.742577,96.616806,0.14,0.04,0.0,0.23,0.76,0.0,0.79,0.0
11288,11.742577,96.69994,0.0,0.0,0.0,0.01,0.0,0.04,0.01,0.0
11289,11.742577,96.78308,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
11290,11.742577,96.86621,0.14,0.0,0.0,0.0,0.0,0.01,0.0,0.0
11291,11.742577,96.94935,0.1,0.97,0.0,0.0,0.0,0.12,0.0,0.0
11292,11.742577,97.032486,0.22,0.01,0.0,0.0,0.01,0.01,0.02,0.0
11293,11.742577,97.11562,0.01,0.01,0.0,0.82,0.0,0.41,0.11,0.0
11294,11.742577,97.19876,0.0,0.24,0.31,0.01,0.0,0.0,0.0,0.0
11295,11.742577,97.28189,0.0,0.05,0.02,0.0,0.0,0.0,0.0,0.16
11296,11.742577,97.36503,0.0,0.33,1.1,0.01,0.0,0.03,0.0,0.07
11297,11.742577,97.448166,0.01,0.24,0.89,0.0,0.46,0.0,0.0,0.4
11298,11.742577,97.5313,1.97,1.24,0.01,0.0,0.0,0.0,0.0,0.0
11299,11.742577,97.61444,0.02,0.09,0.0,0.0,0.0,0.0,0.0,0.12
11300,11.742577,97.69757,0.68,0.76,0.0,0.0,0.0,0.22,0.07,0.0
11301,11.742577,97.78071,0.01,0.53,0.02,0.0,0.0,0.0,0.0,0.0
11302,11.742577,97.863846,0.93,0.04,0.02,0.0,0.08,0.0,0.0,0.21
11303,11.742577,97.94698,0.04,0.01,0.06,0.01,0.05,0.0,0.06,3.88
11304,11.742577,98.03012,0.0,0.3,7.19,0.0,0.0,0.0,0.4,5.75
11305,11.742577,98.11325,0.18,0.0,0.07,0.08,0.06,0.05,0.5,10.16
11306,11.742577,98.19639,0.36,0.01,0.0,4.8,0.0,0.21,0.41,0.68
11307,11.742577,98.279526,0.0,0.0,0.0,0.16,0.12,0.0,1.07,0.03
11308,11.742577,98.36266,0.0,0.16,0.0,0.01,0.19,0.39,0.01,0.5
11309,11.742577,98.4458,0.06,0.0,0.0,0.11,0.03,0.01,0.14,14.87
11310,11.742577,98.52893,0.58,0.15,0.05,0.19,0.01,0.0,1.0,49.34
11311,11.742577,98.612076,0.01,0.0,0.0,0.07,0.0,0.01,11.47,67.13
11312,11.742577,98.695206,0.0,0.04,0.0,0.0,0.04,0.18,2.11,43.23
11313,11.742577,98.77834,0.24,0.41,0.0,0.41,0.18,0.62,0.59,26.5
11314,11.742577,98.86148,0.01,0.01,0.05,0.21,0.0,23.93,0.01,2.39
11315,11.742577,98.94461,0.0,0.0,0.35,1.19,0.18,5.24,0.01,0.89
11316,11.742577,99.027756,0.0,0.11,0.07,9.71,0.32,0.2,0.01,4.29
11317,11.742577,99.110886,0.0,0.0,12.24,48.94,0.05,0.12,0.05,7.33
11318,11.742577,99.19402,0.02,0.23,28.34,17.48,0.05,0.19,0.0,2.76
11319,11.742577,99.27716,0.12,0.61,5.76,8.58,0.06,0.18,0.0,2.39
11320,11.742577,99.36029,0.59,0.2,0.13,4.59,0.21,0.07,0.0,0.01
11321,11.742577,99.443436,6.41,0.04,0.04,4.56,0.03,0.03,0.0,0.0
11322,11.742577,99.526566,10.16,0.07,0.17,0.13,0.01,0.01,0.0,0.0
11323,11.742577,99.6097,1.41,2.59,1.98,0.0,0.0,0.0,0.0,0.0
11324,11.742577,99.69284,0.02,0.09,0.06,0.0,0.0,0.0,0.0,0.0
11325,11.742577,99.77597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11326,11.742577,99.8591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11327,11.742577,99.942245,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11328,11.742577,100.02538,1.26,0.0,0.0,0.0,0.0,0.0,0.21,0.01
11329,11.742577,100.10852,0.32,0.1,0.03,0.0,0.0,0.0,0.54,0.15
11330,11.742577,100.19165,0.16,0.0,0.02,0.13,0.0,0.0,0.21,0.01
11331,11.742577,100.27478,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.01
11332,11.742577,100.357925,0.53,0.02,0.25,0.0,0.0,0.0,0.15,1.96
11333,11.742577,100.44106,0.21,0.1,1.77,0.14,0.0,0.0,0.13,11.84
11334,11.742577,100.5242,0.71,0.21,0.0,0.01,0.0,0.0,0.13,46.02
11335,11.742577,100.60733,0.4,0.0,0.06,0.01,0.0,0.0,0.0,19.82
11336,11.742577,100.69046,0.02,0.0,0.01,0.56,0.02,0.0,0.0,11.67
11337,11.742577,100.773605,0.0,0.15,0.0,0.03,0.0,0.0,0.0,4.21
11338,11.742577,100.85674,0.0,0.0,0.0,0.02,0.0,0.0,0.6,8.78
11339,11.742577,100.93988,0.0,0.0,0.0,0.0,0.0,0.0,0.91,3.13
11340,11.742577,101.02302,0.0,0.0,0.08,0.0,0.0,0.0,7.73,22.79
11341,11.742577,101.10615,0.0,0.39,0.0,0.0,0.0,0.0,13.88,8.41
11342,11.742577,101.189285,0.01,0.01,0.0,0.0,0.0,0.0,4.86,13.4
11343,11.742577,101.27242,0.27,0.0,0.0,0.0,0.0,0.0,3.19,12.26
11344,11.742577,101.35556,0.0,0.28,0.03,0.0,0.0,0.0,0.1,40.46
11345,11.742577,101.4387,0.29,0.0,0.0,0.0,0.16,0.01,0.0,32.86
11346,11.742577,101.52183,0.57,0.0,0.0,0.0,0.0,0.0,0.0,12.0
11347,11.742577,101.604965,12.1,0.0,0.0,0.0,0.0,0.0,0.03,12.96
11348,11.742577,101.6881,0.9,0.0,0.05,0.0,0.0,0.01,0.0,0.3
11349,11.742577,101.77124,0.0,0.32,0.0,0.0,0.33,0.0,0.19,1.67
11350,11.742577,101.85438,0.0,0.78,0.0,0.0,2.47,0.0,0.5,6.65
11351,11.742577,101.93751,0.4,0.02,0.0,0.0,0.19,0.03,3.92,4.82
11352,11.742577,102.020645,1.13,0.28,0.0,0.07,0.12,0.0,40.28,18.13
11353,11.742577,102.10378,0.02,0.01,0.02,0.26,0.0,0.0,38.6,16.73
11354,11.742577,102.18692,0.05,0.23,0.22,0.04,0.04,0.26,9.52,75.32
11355,11.742577,102.27006,0.06,0.13,0.07,0.0,0.07,0.68,16.95,52.47
11356,11.742577,102.35319,0.27,0.17,0.04,0.12,0.0,3.64,38.34,16.61
11357,11.742577,102.436325,0.0,0.05,0.12,3.02,0.0,0.08,17.11,8.73
11358,11.742577,102.51946,0.23,0.01,0.01,0.22,0.03,0.04,2.74,1.57
11359,11.742577,102.6026,0.08,0.22,0.38,0.24,0.0,0.3,6.54,0.69
11360,11.742577,102.68574,0.12,0.0,0.0,0.42,0.0,9.49,1.72,5.3
11361,11.742577,102.76887,0.24,0.0,0.02,1.2,0.0,4.49,11.25,3.55
11362,11.742577,102.852005,0.0,0.0,1.46,0.21,0.01,1.72,14.42,8.56
11363,11.742577,102.93514,0.06,0.0,15.53,1.19,0.04,3.27,17.17,12.12
11364,11.742577,103.01828,0.03,0.0,4.43,1.59,1.82,5.83,13.43,8.96
11365,11.742577,103.10142,0.47,0.0,31.84,1.92,13.35,30.08,27.57,17.87
11366,11.742577,103.18455,0.02,0.0,52.73,10.92,43.92,56.64,22.45,30.22
11367,11.742577,103.267685,0.1,0.06,10.91,20.69,23.76,37.63,21.96,16.97
11368,11.742577,103.35082,0.56,0.43,10.13,37.05,5.19,24.29,6.5,5.1
11369,11.742577,103.43396,0.14,0.59,40.0,21.2,0.03,6.61,0.68,5.07
11370,11.742577,103.5171,0.05,5.3,46.51,1.43,8.43,0.12,1.92,1.16
11371,11.742577,103.60023,0.0,2.5,2.99,1.65,0.08,0.04,11.13,1.65
11372,11.742577,103.683365,0.75,17.24,0.16,0.59,1.74,3.76,9.05,0.08
11373,11.742577,103.7665,0.12,12.17,13.42,0.2,10.83,1.32,0.13,0.03
11374,11.742577,103.84964,0.0,0.06,1.53,0.0,0.01,0.0,0.0,0.0
11375,11.742577,103.93278,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.01
11376,11.742577,104.01591,0.0,3.72,0.0,0.33,0.0,4.59,0.0,0.16
11377,11.742577,104.099045,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.01
11378,11.742577,104.18218,0.0,0.01,0.0,2.63,3.07,0.0,0.02,0.01
11379,11.742577,104.26532,0.0,0.0,0.0,0.0,0.55,0.0,0.3,0.0
11380,11.742577,104.34846,0.0,0.0,0.0,0.0,2.44,0.0,0.0,2.17
11381,11.742577,104.43159,0.01,0.0,0.0,0.0,0.0,0.0,0.05,0.48
11382,11.742577,104.514725,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
11383,11.742577,104.59786,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11384,11.742577,104.681,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11385,11.742577,104.76414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11386,11.742577,104.847275,0.0,0.13,0.0,0.0,0.0,0.01,0.0,0.0
11387,11.742577,104.930405,3.54,0.02,0.02,0.0,0.0,0.06,0.0,0.0
11388,11.742577,105.01354,0.57,0.01,0.0,0.0,0.51,0.0,0.0,0.0
11389,11.742577,105.09668,0.03,0.04,0.0,0.0,0.01,0.03,0.0,0.0
11390,11.742577,105.17982,0.84,0.13,0.0,0.0,0.13,0.0,0.0,0.0
11391,11.742577,105.262955,0.01,0.04,0.0,0.0,0.02,0.0,0.0,0.0
11392,11.742577,105.346085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
11393,11.742577,105.42922,3.61,0.04,0.0,0.0,0.11,0.0,0.0,0.0
11394,11.742577,105.51236,0.04,0.0,0.0,0.01,0.04,0.0,0.0,0.0
11395,11.742577,105.5955,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11396,11.742577,105.678635,0.56,0.0,0.0,0.0,0.0,0.0,0.14,0.0
11397,11.742577,105.761765,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11398,11.742577,105.8449,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11399,11.742577,105.92804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11400,11.823959,96.03485,0.22,0.02,0.09,0.0,0.0,0.0,0.0,0.0
11401,11.823959,96.11799,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11402,11.823959,96.201126,0.01,0.0,0.0,0.0,0.0,0.05,0.0,0.0
11403,11.823959,96.28426,0.18,0.0,0.0,0.0,0.0,0.04,0.0,0.0
11404,11.823959,96.36739,0.05,0.03,0.0,0.11,0.0,0.11,0.05,0.0
11405,11.823959,96.45053,0.01,0.01,0.04,0.0,0.01,0.04,0.13,0.0
11406,11.823959,96.53367,0.07,0.0,0.18,0.0,0.02,0.12,0.0,0.0
11407,11.823959,96.616806,0.1,0.17,0.04,0.0,0.11,0.23,0.0,0.0
11408,11.823959,96.69994,0.0,0.32,0.0,0.0,0.34,2.76,0.02,0.0
11409,11.823959,96.78308,0.01,1.28,0.14,0.0,0.0,0.04,0.17,0.06
11410,11.823959,96.86621,1.32,0.3,0.05,0.0,0.0,0.0,0.0,0.0
11411,11.823959,96.94935,0.01,0.02,0.01,0.0,0.0,0.04,0.03,0.0
11412,11.823959,97.032486,0.51,0.14,0.37,0.0,0.0,0.02,0.06,0.0
11413,11.823959,97.11562,0.53,0.36,0.11,0.09,0.02,0.36,0.01,0.0
11414,11.823959,97.19876,0.0,2.2,5.34,0.0,0.03,0.01,0.23,0.0
11415,11.823959,97.28189,0.07,0.02,0.36,0.0,0.0,0.02,0.0,0.0
11416,11.823959,97.36503,0.0,0.01,0.02,0.0,0.0,1.71,0.0,0.18
11417,11.823959,97.448166,0.02,0.09,0.01,0.06,0.05,0.04,0.0,0.0
11418,11.823959,97.5313,0.04,0.02,0.07,0.01,0.0,0.0,0.0,0.0
11419,11.823959,97.61444,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11420,11.823959,97.69757,0.05,0.32,0.02,0.0,0.0,0.05,0.0,0.0
11421,11.823959,97.78071,0.08,0.15,3.13,0.0,0.0,0.0,0.0,0.0
11422,11.823959,97.863846,0.39,0.12,4.14,0.01,0.06,0.0,0.05,0.26
11423,11.823959,97.94698,0.0,0.0,1.03,1.02,1.37,0.0,1.33,0.71
11424,11.823959,98.03012,0.16,0.02,0.4,0.01,0.19,0.0,2.72,0.97
11425,11.823959,98.11325,0.84,0.58,0.01,0.26,3.39,0.01,1.55,0.74
11426,11.823959,98.19639,0.01,0.99,0.23,0.22,0.28,1.26,0.82,0.27
11427,11.823959,98.279526,0.0,0.01,0.15,0.1,0.15,0.01,0.06,0.06
11428,11.823959,98.36266,0.15,0.01,0.08,14.13,0.0,0.0,0.01,7.84
11429,11.823959,98.4458,0.19,0.02,0.23,9.7,0.57,0.19,0.2,14.15
11430,11.823959,98.52893,0.0,1.39,0.57,7.67,0.0,0.06,0.05,17.93
11431,11.823959,98.612076,0.02,0.16,0.0,0.2,0.09,0.02,0.04,15.46
